ID Parola,POS,Gramm,Parola,No punct,Standard,Lemma,Inglese,NR06,NR94,R20,Temp
12030101100,N-,----NSM-,Χριστός,Χριστός,Χριστός,Χριστός,Christ,Cristo,Cristo,Cristo,
12030101200,V-,3PAI-S--,ἐστιν,ἐστιν,ἐστί(ν),εἰμί,-,è,è,è,
12030101300,P-,--------,ἐν,ἐν,ἐν,ἐν,inside,alla2,alla2,alla2,
12030101400,A-,----DSF-,δεξιᾷ,δεξιᾷ,δεξιᾷ,δεξιός,right,destra3,destra3,destra3,
12030101500,RA,----GSM-,τοῦ,τοῦ,τοῦ,ὁ,-,di4,di4,di4,
12030101600,N-,----GSM-,θεοῦ,θεοῦ,θεοῦ,θεός,God,Dio5,Dio5,Dio5,
12030101700,V-,-PMPNSM-,καθήμενος·,καθήμενος,καθήμενος,κάθημαι,to sit,seduto1,seduto1,seduto1,
12030200100,RA,----APN-,τὰ,τὰ,τά,ὁ,-,alle2 cose3,alle2 cose3,alle4 cose5,
12030200200,D-,--------,ἄνω,ἄνω,ἄνω,ἄνω,up,di4 lassù5,di4 lassù5,di6 sopra7,
12030200300,V-,2PAD-P--,"φρονεῖτε,",φρονεῖτε,φρονεῖτε,φρονέω,to have an attitude,Aspirate1,Aspirate1,Abbiate1 l'2 animo3,
12030200400,D-,--------,μὴ,μὴ,μή,μή,not,non,non,non,
12030200500,RA,----APN-,τὰ,τὰ,τά,ὁ,-,a quelle,a quelle,a quelle,
12030200600,P-,--------,ἐπὶ,ἐπὶ,ἐπί,ἐπί,on,{che} {sono} sulla,{che} {sono} sulla,{che} {sono} sulla,
12030200700,RA,----GSF-,τῆς,τῆς,τῆς,ὁ,-,<,<,<,
12030200800,N-,----GSF-,"γῆς,",γῆς,γῆς,γῆ,earth,terra,terra,terra,
12030300100,V-,2AAI-P--,ἀπεθάνετε,ἀπεθάνετε,ἀπεθάνετε,ἀποθνῄσκω,-,voi2 moriste3,voi2 moriste3,voi2 moriste3,
12030300200,C-,--------,"γάρ,",γάρ,γάρ,γάρ,for,poiché1,poiché1,poiché1,
12030300300,C-,--------,καὶ,καὶ,καί,καί,and,e,e,e,
12030300400,RA,----NSF-,ἡ,ἡ,ἡ,ὁ,-,la,la,la,
12030300500,N-,----NSF-,ζωὴ,ζωὴ,ζωή,ζωή,life,vita2,vita2,vita,
12030300600,RP,----GP--,ὑμῶν,ὑμῶν,ὑμῶν,σύ,-,vostra1,vostra1,vostra,
12030300700,V-,3XPI-S--,κέκρυπται,κέκρυπται,κέκρυπται,κρύπτω,to keep safe,è nascosta,è nascosta,è nascosta,
12030300800,P-,--------,σὺν,σὺν,σύν,σύν,with,con,con,con,
12030300900,RA,----DSM-,τῷ,τῷ,τῷ,ὁ,-,>,>,>,
12030301000,N-,----DSM-,Χριστῷ,Χριστῷ,Χριστῷ,Χριστός,Christ,Cristo,Cristo,Cristo,
12030301100,P-,--------,ἐν,ἐν,ἐν,ἐν,inside,in,in,in,
12030301200,RA,----DSM-,τῷ,τῷ,τῷ,ὁ,-,>,>,>,
12030301300,N-,----DSM-,θεῷ·,θεῷ,θεῷ,θεός,God,Dio,Dio,Dio,
12030400100,C-,--------,ὅταν,ὅταν,ὅταν,ὅταν,whenever,Quando,Quando,Quando,
12030400200,RA,----NSM-,ὁ,ὁ,ὁ,ὁ,-,>,>,>,
12030400300,N-,----NSM-,Χριστὸς,Χριστὸς,Χριστός,Χριστός,Christ,Cristo,Cristo,Cristo,
12030400400,V-,3APS-S--,"φανερωθῇ,",φανερωθῇ,φανερωθῇ,φανερόω,to make appear,sarà4 manifestato5,sarà4 manifestato5,sarà4 manifestato5,
12030400500,RA,----NSF-,ἡ,ἡ,ἡ,ὁ,-,la1,la1,la1,
12030400600,N-,----NSF-,ζωὴ,ζωὴ,ζωή,ζωή,life,vita2,vita2,vita2,
12030400700,RP,----GP--,"ὑμῶν,",ὑμῶν,ὑμῶν,σύ,-,vostra3,*,*,
12030400750,RP,----GP--,"ἡμῶν,",ἡμῶν,ἡμῶν,ἐγώ,,*,nostra3,nostra3,
12030400800,D-,--------,τότε,τότε,τότε,τότε,then,allora,allora,allora,
12030400900,D-,--------,καὶ,καὶ,καί,καί,and,anche,anche,anche,
12030401000,RP,----NP--,ὑμεῖς,ὑμεῖς,ὑμεῖς,σύ,-,voi,voi,voi,
12030401100,P-,--------,σὺν,σὺν,σύν,σύν,with,con2,con2,con2,
12030401200,RP,----DSM-,αὐτῷ,αὐτῷ,αὐτῷ,αὐτός,same,lui3,lui3,lui3,
12030401300,V-,2FPI-P--,φανερωθήσεσθε,φανερωθήσεσθε,φανερωθήσεσθε,φανερόω,to make appear,sarete1 manifestati4,sarete1 manifestati4,sarete1 manifestati4,
12030401400,P-,--------,ἐν,ἐν,ἐν,ἐν,inside,in,in,in,
12030401500,N-,----DSF-,δόξῃ.,δόξῃ,δόξῃ,δόξα,glory,gloria,gloria,gloria,
12030500100,V-,2AAD-P--,Νεκρώσατε,Νεκρώσατε,νεκρώσατε,νεκρόω,to stop completely,Fate1 morire3,Fate1 morire3,Fate1 morire3,
12030500200,C-,--------,οὖν,οὖν,οὖν,οὖν,so,dunque2,dunque2,dunque2,
12030500300,RA,----APN-,τὰ,τὰ,τά,ὁ,-,-,-,le,
12030500400,N-,----APN-,μέλη,μέλη,μέλη,μέλος,body part,-,-,membra2,
12030500450,RP,----GP--,ὑμῶν,ὑμῶν,ὑμῶν,σύ,,in6 voi7,in6 voi7,vostre1,
12030500500,RA,----APN-,τὰ,τὰ,τά,ὁ,-,ciò4 che5,ciò4 che5,che,
12030500600,P-,--------,ἐπὶ,ἐπὶ,ἐπί,ἐπί,on,>>,>>,{sono} sulla,
12030500700,RA,----GSF-,τῆς,τῆς,τῆς,ὁ,-,>,>,<,
12030500800,N-,----GSF-,"γῆς,",γῆς,γῆς,γῆ,earth,{è} terreno,{è} terreno,terra,
12030500900,N-,----ASF-,"πορνείαν,",πορνείαν,πορνείαν,πορνεία,to engage in illicit sex,fornicazione,fornicazione,fornicazione,
12030501000,N-,----ASF-,"ἀκαθαρσίαν,",ἀκαθαρσίαν,ἀκαθαρσίαν,ἀκαθαρσία,impurity,impurità,impurità,impurità,
12030501100,N-,----ASN-,"πάθος,",πάθος,πάθος,πάθος,passion,passioni,passioni,lussuria,
12030501200,N-,----ASF-,ἐπιθυμίαν,ἐπιθυμίαν,ἐπιθυμίαν,ἐπιθυμία,longing for,desideri,desideri,desideri,
12030501300,A-,----ASF-,"κακήν,",κακήν,κακήν,κακός,bad,cattivi,cattivi,cattivi,
12030501400,C-,--------,καὶ,καὶ,καί,καί,and,e,e,e,
12030501500,RA,----ASF-,τὴν,τὴν,τήν,ὁ,-,la,-,-,
12030501600,N-,----ASF-,πλεονεξίαν,πλεονεξίαν,πλεονεξίαν,πλεονεξία,greed,cupidigia,cupidigia,cupidigia,
12030501700,RR,----NSF-,ἥτις,ἥτις,ἥτις,ὅστις,-,che,che,che,
12030501800,V-,3PAI-S--,ἐστὶν,ἐστὶν,ἐστί(ν),εἰμί,-,è,è,è,
12030501900,N-,----NSF-,"εἰδωλολατρία,",εἰδωλολατρία,εἰδωλολατρία,εἰδωλολατρία,-,idolatria,idolatria,idolatria,
12030600100,P-,--------,δι’,δι’,διά,διά,through,Per,Per,Per,
12030600200,RR,----APN-,ἃ,ἃ,ἅ,ὅς,-,queste cose,queste cose,queste cose,
12030600300,V-,3PMI-S--,ἔρχεται,ἔρχεται,ἔρχεται,ἔρχομαι,to come,viene,viene,viene,
12030600400,RA,----NSF-,ἡ,ἡ,ἡ,ὁ,-,l',l',l',
12030600500,N-,----NSF-,ὀργὴ,ὀργὴ,ὀργή,ὀργή,anger,ira,ira,ira,
12030600600,RA,----GSM-,τοῦ,τοῦ,τοῦ,ὁ,-,di,di,di,
12030600700,N-,----GSM-,θεοῦ,θεοῦ,θεοῦ,θεός,God,Dio,Dio,Dio,
12030600800,P-,--------,ἐπὶ,ἐπὶ,ἐπί,ἐπί,on,sugli,[sui,sui,
12030600900,RA,----APM-,τοὺς,τοὺς,τούς,ὁ,-,<,<,<,
12030601000,N-,----APM-,υἱοὺς,υἱοὺς,υἱούς,υἱός,son,uomini,figli,figli,
12030601100,RA,----GSF-,τῆς,τῆς,τῆς,ὁ,-,>,>,della,
12030601200,N-,----GSF-,ἀπειθείας·,ἀπειθείας,ἀπειθείας,ἀπείθεια,to disobey,ribelli,ribelli],disubbidienza,
12030700100,P-,--------,ἐν,ἐν,ἐν,ἐν,inside,>,>,{e} in,
12030700200,RR,----DPN-,οἷς,οἷς,οἷς,ὅς,-,{E} così,{E} così,quelle,
12030700300,D-,--------,καὶ,καὶ,καί,καί,and,anche4,anche4,anche4,
12030700400,RP,----NP--,ὑμεῖς,ὑμεῖς,ὑμεῖς,σύ,-,voi5,voi5,voi5,
12030700500,V-,2AAI-P--,περιεπατήσατέ,περιεπατήσατέ,περιεπατήσατε,περιπατέω,to walk,camminaste1,camminaste1,camminaste1,
12030700600,D-,--------,ποτε,ποτε,ποτέ,ποτέ,ever,un2 tempo3,un2 tempo3,un2 tempo3,
12030700700,D-,--------,ὅτε,ὅτε,ὅτε,ὅτε,when,quando,quando,quando,
12030700800,V-,2IAI-P--,ἐζῆτε,ἐζῆτε,ἐζῆτε,ζάω,to be alive,vivevate,vivevate,vivevate,
12030700900,P-,--------,ἐν,ἐν,ἐν,ἐν,inside,in,in,in,
12030701000,RD,----DPN-,τούτοις·,τούτοις,τούτοις,οὗτος,-,*,*,*,
12030701050,RP,----DPM-,αὐτοῖς,αὐτοῖς,αὐτοῖς,αὐτός,,esse,esse,esse,
12030800100,D-,--------,νυνὶ,νυνὶ,νυνί,νυνί,now,Ora,Ora,ora2,
12030800200,C-,--------,δὲ,δὲ,δέ,δέ,and,invece,invece,Ma1,
12030800300,V-,2AMD-P--,ἀπόθεσθε,ἀπόθεσθε,ἀπόθεσθε,ἀποτίθημι,to put away,deponete,deponete,deponete,
12030800400,D-,--------,καὶ,καὶ,καί,καί,and,anche,anche,anche,
12030800500,RP,----NP--,ὑμεῖς,ὑμεῖς,ὑμεῖς,σύ,-,voi,voi,voi,
12030800600,RA,----APN-,τὰ,τὰ,τά,ὁ,-,{queste2} cose3,{queste2} cose3,{queste2} cose3,
12030800700,A-,----APN-,"πάντα,",πάντα,πάντα,πᾶς,all,tutte1,tutte1,tutte1,
12030800800,N-,----ASF-,"ὀργήν,",ὀργήν,ὀργήν,ὀργή,anger,ira,ira,ira,
12030800900,N-,----ASM-,"θυμόν,",θυμόν,θυμόν,θυμός,anger,collera,collera,collera,
12030801000,N-,----ASF-,"κακίαν,",κακίαν,κακίαν,κακία,wickedness,malignità,malignità,malignità,
12030801100,N-,----ASF-,"βλασφημίαν,",βλασφημίαν,βλασφημίαν,βλασφημία,to revile,calunnia,calunnia,maldicenza,
12030801200,N-,----ASF-,αἰσχρολογίαν,αἰσχρολογίαν,αἰσχρολογίαν,αἰσχρολογία,vulgar speech,{e1} {non2} {escano4} parole7 oscene8,{e1} {non2} {escano4} parole7 oscene8,{e1} {non2} {escano4} parole7 disoneste8,
12030801300,P-,--------,ἐκ,ἐκ,ἐκ,ἐκ,-,di5,di5,di5,
12030801400,RA,----GSN-,τοῦ,τοῦ,τοῦ,ὁ,-,>,>,>,
12030801500,N-,----GSN-,στόματος,στόματος,στόματος,στόμα,mouth,bocca6,bocca6,bocca6,
12030801600,RP,----GP--,ὑμῶν·,ὑμῶν,ὑμῶν,σύ,-,vi3,vi3,vi3,
12030900100,D-,--------,μὴ,μὴ,μή,μή,not,Non,Non,Non,
12030900200,V-,2PMD-P--,ψεύδεσθε,ψεύδεσθε,ψεύδεσθε,ψεύδομαι,to lie,mentite,mentite,mentite,
12030900300,P-,--------,εἰς,εἰς,εἰς,εἰς,to,>,>,>,
12030900400,RP,----APM-,ἀλλήλους·,ἀλλήλους,ἀλλήλους,ἀλλήλων,each other,gli uni agli altri,gli uni agli altri,gli uni agli altri,
12030900500,V-,-AMPNPM-,ἀπεκδυσάμενοι,ἀπεκδυσάμενοι,ἀπεκδυσάμενοι,ἀπεκδύομαι,to undress,{perché} vi siete spogliati,{perché} vi siete spogliati,{perché} vi siete spogliati,
12030900600,RA,----ASM-,τὸν,τὸν,τόν,ὁ,-,dell',dell',dell',
12030900700,A-,----ASM-,παλαιὸν,παλαιὸν,παλαιόν,παλαιός,old,vecchio2,vecchio2,vecchio2,
12030900800,N-,----ASM-,ἄνθρωπον,ἄνθρωπον,ἄνθρωπον,ἄνθρωπος,(in the singular) person,uomo1,uomo1,uomo1,
12030900900,P-,--------,σὺν,σὺν,σύν,σύν,with,con,con,con,
12030901000,RA,----DPF-,ταῖς,ταῖς,ταῖς,ὁ,-,le,le,i,
12030901100,N-,----DPF-,πράξεσιν,πράξεσιν,πράξεσι(ν),πρᾶξις,to do,opere2,opere2,atti2,
12030901200,RP,----GSM-,"αὐτοῦ,",αὐτοῦ,αὐτοῦ,αὐτός,same,sue1,sue1,suoi1,
12031000100,C-,--------,καὶ,καὶ,καί,καί,and,e,e,e,
12031000200,V-,-AMPNPM-,ἐνδυσάμενοι,ἐνδυσάμενοι,ἐνδυσάμενοι,ἐνδύω,to clothe,vi siete rivestiti,vi siete rivestiti,vi siete rivestiti,
12031000300,RA,----ASM-,τὸν,τὸν,τόν,ὁ,-,del,del,del,
12031000400,A-,----ASM-,νέον,νέον,νέον,νέος,new,nuovo,nuovo,nuovo,
12031000500,RA,----ASM-,τὸν,τὸν,τόν,ὁ,-,che,che,che,
12031000600,V-,-PPPASM-,ἀνακαινούμενον,ἀνακαινούμενον,ἀνακαινούμενον,ἀνακαινόω,to make new,si va rinnovando,si va rinnovando,si va rinnovando,
12031000700,P-,--------,εἰς,εἰς,εἰς,εἰς,to,in,in,in,
12031000800,N-,----ASF-,ἐπίγνωσιν,ἐπίγνωσιν,ἐπίγνωσιν,ἐπίγνωσις,knowing about,conoscenza,conoscenza,conoscenza,
12031000900,P-,--------,κατ’,κατ’,κατά,κατά,down,a,a,a,
12031001000,N-,----ASF-,εἰκόνα,εἰκόνα,εἰκόνα,εἰκών,likeness,immagine,immagine,immagine,
12031001100,RA,----GSM-,τοῦ,τοῦ,τοῦ,ὁ,-,di colui che,di colui che,di colui che,
12031001200,V-,-AAPGSM-,κτίσαντος,κτίσαντος,κτίσαντος,κτίζω,to create,ha2 creato3,ha2 creato3,ha2 creato3,
12031001300,RP,----ASM-,"αὐτόν,",αὐτόν,αὐτόν,αὐτός,same,l'1,l'1,l'1,
12031100100,C-,--------,ὅπου,ὅπου,ὅπου,ὅπου,where,Qui,Qui,Qui,
12031100200,D-,--------,οὐκ,οὐκ,οὐ,οὐ,-,non,non,non,
12031100300,V-,3PAI-S--,ἔνι,ἔνι,ἔνι,ἔνι,to be,c' è,c' è,c' è,
12031100400,N-,----NSM-,Ἕλλην,Ἕλλην,Ἕλλην,Ἕλλην,civilized,Greco,Greco,Greco,
12031100500,C-,--------,καὶ,καὶ,καί,καί,and,o,o,e,
12031100600,A-,----NSM-,"Ἰουδαῖος,",Ἰουδαῖος,Ἰουδαῖος,Ἰουδαῖος,Judean,Giudeo,Giudeo,Giudeo,
12031100700,N-,----NSF-,περιτομὴ,περιτομὴ,περιτομή,περιτομή,to circumcise,circoncisione,circoncisione,circoncisione,
12031100800,C-,--------,καὶ,καὶ,καί,καί,and,o,o,e,
12031100900,N-,----NSF-,"ἀκροβυστία,",ἀκροβυστία,ἀκροβυστία,ἀκροβυστία,being uncircumcised,incirconcisione,incirconcisione,incirconcisione,
12031101000,A-,----NSM-,"βάρβαρος,",βάρβαρος,βάρβαρος,βάρβαρος,non-Greek,barbaro,barbaro,barbaro,
12031101100,N-,----NSM-,"Σκύθης,",Σκύθης,Σκύθης,Σκύθης,a Scythian,Scita,Scita,Scita,
12031101200,N-,----NSM-,"δοῦλος,",δοῦλος,δοῦλος,δοῦλος,subservient to,schiavo,schiavo,schiavo,
12031101300,A-,----NSM-,"ἐλεύθερος,",ἐλεύθερος,ἐλεύθερος,ἐλεύθερος,free,libero,libero,libero,
12031101400,C-,--------,ἀλλὰ,ἀλλὰ,ἀλλά,ἀλλά,but,ma,ma,ma,
12031101500,RA,----NPN-,τὰ,τὰ,τά,ὁ,-,>,>,>,
12031101600,A-,----NPN-,πάντα,πάντα,πάντα,πᾶς,all,{è2} tutto3,{è2} tutto3,{è2} tutto3,
12031101700,C-,--------,καὶ,καὶ,καί,καί,and,e4,e4,e4,
12031101800,P-,--------,ἐν,ἐν,ἐν,ἐν,inside,in5,in5,in5,
12031101900,A-,----DPN-,πᾶσιν,πᾶσιν,πᾶσι(ν),πᾶς,all,tutti6,tutti6,tutti6,
12031102000,N-,----NSM-,Χριστός.,Χριστός,Χριστός,Χριστός,Christ,Cristo1,Cristo1,Cristo1,
12031200100,V-,2AMD-P--,Ἐνδύσασθε,Ἐνδύσασθε,ἐνδύσασθε,ἐνδύω,to clothe,Vestitevi,Rivestitevi,Vestitevi,
12031200200,C-,--------,οὖν,οὖν,οὖν,οὖν,so,dunque,dunque,dunque,
12031200300,C-,--------,ὡς,ὡς,ὡς,ὡς,as,come,come,come,
12031200400,A-,----NPM-,ἐκλεκτοὶ,ἐκλεκτοὶ,ἐκλεκτοί,ἐκλεκτός,chosen,eletti,eletti,eletti,
12031200500,RA,----GSM-,τοῦ,τοῦ,τοῦ,ὁ,-,di,di,di,
12031200600,N-,----GSM-,"θεοῦ,",θεοῦ,θεοῦ,θεός,God,Dio,Dio,Dio,
12031200700,A-,----NPM-,ἅγιοι,ἅγιοι,ἅγιοι,ἅγιος,holy,santi,santi,santi,
12031200800,C-,--------,καὶ,καὶ,καί,καί,and,e,e,e,
12031200900,V-,-XPPNPM-,"ἠγαπημένοι,",ἠγαπημένοι,ἠγαπημένοι,ἀγαπάω,to love,amati,amati,amati,
12031201000,N-,----APN-,σπλάγχνα,σπλάγχνα,σπλάγχνα,σπλάγχνον,intestines,{di} sentimenti,{di} sentimenti,{di} tenera,
12031201100,N-,----GSM-,"οἰκτιρμοῦ,",οἰκτιρμοῦ,οἰκτιρμοῦ,οἰκτιρμός,to have mercy,di misericordia,di misericordia,compassione,
12031201200,N-,----ASF-,"χρηστότητα,",χρηστότητα,χρηστότητα,χρηστότης,that which is useful,{di} benevolenza,{di} benevolenza,{di} benignità,
12031201300,N-,----ASF-,"ταπεινοφροσύνην,",ταπεινοφροσύνην,ταπεινοφροσύνην,ταπεινοφροσύνη,humble attitude,{di} umiltà,{di} umiltà,{di} umiltà,
12031201400,N-,----ASF-,"πραΰτητα,",πραΰτητα,πραΰτητα,πραΰτης,gentleness,{di} mansuetudine,{di} mansuetudine,{di} dolcezza,
12031201500,N-,----ASF-,"μακροθυμίαν,",μακροθυμίαν,μακροθυμίαν,μακροθυμία,patience,{di} pazienza,{di} pazienza,{di} pazienza,
12031300100,V-,-PMPNPM-,ἀνεχόμενοι,ἀνεχόμενοι,ἀνεχόμενοι,ἀνέχομαι,to be patient with,Sopportatevi,Sopportatevi,sopportandovi,
12031300200,RP,----GPM-,ἀλλήλων,ἀλλήλων,ἀλλήλων,ἀλλήλων,each other,gli uni gli altri,gli uni gli altri,gli uni gli altri,
12031300300,C-,--------,καὶ,καὶ,καί,καί,and,e,e,e,
12031300400,V-,-PMPNPM-,χαριζόμενοι,χαριζόμενοι,χαριζόμενοι,χαρίζομαι,to give,perdonatevi,perdonatevi,perdonandovi,
12031300500,RP,----DPM-,ἑαυτοῖς,ἑαυτοῖς,ἑαυτοῖς,ἑαυτοῦ,himself,a vicenda,a vicenda,a vicenda,
12031300600,C-,--------,ἐάν,ἐάν,ἐάν,ἐάν,if,se,se,se,
12031300700,RI,----NSM-,τις,τις,τὶς,τις,-,uno,uno,uno,
12031300800,P-,--------,πρός,πρός,πρός,πρός,to,di5,di5,di5,
12031300900,RI,----ASM-,τινα,τινα,τινά,τις,-,un6 altro7,un6 altro7,un6 altro7,
12031301000,V-,3PAS-S--,ἔχῃ,ἔχῃ,ἔχῃ,ἔχω,-,ha1,ha1,ha1,
12031301100,N-,----ASF-,μομφήν·,μομφήν,μομφήν,μομφή,complaint,{di2} {che3} dolersi4,{di2} {che3} dolersi4,{di2} {che3} dolersi4,
12031301200,C-,--------,καθὼς,καθὼς,καθώς,καθώς,to the degree that,Come,Come,Come,
12031301300,D-,--------,καὶ,καὶ,καί,καί,and,-,-,-,
12031301400,RA,----NSM-,ὁ,ὁ,ὁ,ὁ,-,il,il,il,
12031301500,N-,----NSM-,κύριος,κύριος,κύριος,κύριος,Lord,Signore,Signore,Signore,
12031301600,V-,3AMI-S--,ἐχαρίσατο,ἐχαρίσατο,ἐχαρίσατο,χαρίζομαι,to give,ha2 perdonati3,ha2 perdonati3,ha2 perdonati3,
12031301700,RP,----DP--,ὑμῖν,ὑμῖν,ὑμῖν,σύ,-,vi1,vi1,vi1,
12031301800,D-,--------,οὕτως,οὕτως,οὕτω(ς),οὕτω(ς),-,così {fate},così {fate},così {fate},
12031301900,D-,--------,καὶ,καὶ,καί,καί,and,anche,anche,anche,
12031302000,RP,----NP--,ὑμεῖς·,ὑμεῖς,ὑμεῖς,σύ,-,voi,voi,voi,
12031400100,P-,--------,ἐπὶ,ἐπὶ,ἐπί,ἐπί,on,Al di sopra di,Al di sopra di,Sopra,
12031400200,A-,----DPN-,πᾶσιν,πᾶσιν,πᾶσι(ν),πᾶς,all,tutte,tutte,tutte,
12031400300,C-,--------,δὲ,δὲ,δέ,δέ,and,-,-,-,
12031400400,RD,----DPN-,τούτοις,τούτοις,τούτοις,οὗτος,-,queste cose,queste cose,queste cose,
12031400500,RA,----ASF-,τὴν,τὴν,τήν,ὁ,-,{vestitevi} dell',{rivestitevi} dell',{rivestitevi} dell',
12031400600,N-,----ASF-,"ἀγάπην,",ἀγάπην,ἀγάπην,ἀγάπη,to love,amore,amore,amore,
12031400700,RR,----NSN-,ὅ,ὅ,ὅ,ὅς,-,che,che,che,
12031400800,V-,3PAI-S--,ἐστιν,ἐστιν,ἐστί(ν),εἰμί,-,è,è,è,
12031400900,N-,----NSM-,σύνδεσμος,σύνδεσμος,σύνδεσμος,σύνδεσμος,bindings,il vincolo,il vincolo,il vincolo,
12031401000,RA,----GSF-,τῆς,τῆς,τῆς,ὁ,-,della,della,della,
12031401100,N-,----GSF-,τελειότητος.,τελειότητος,τελειότητος,τελειότης,maturity,perfezione,perfezione,perfezione,
12031500100,C-,--------,καὶ,καὶ,καί,καί,and,E,E,E,
12031500200,RA,----NSF-,ἡ,ἡ,ἡ,ὁ,-,la,la,la,
12031500300,N-,----NSF-,εἰρήνη,εἰρήνη,εἰρήνη,εἰρήνη,peace,pace,pace,pace,
12031500400,RA,----GSM-,τοῦ,τοῦ,τοῦ,ὁ,-,di,di,di,
12031500500,N-,----GSM-,Χριστοῦ,Χριστοῦ,Χριστοῦ,Χριστός,Christ,Cristo,Cristo,Cristo,
12031500600,V-,3PAD-S--,βραβευέτω,βραβευέτω,βραβευέτω,βραβεύω,to control,regni11,regni11,regni11,
12031500700,P-,--------,ἐν,ἐν,ἐν,ἐν,inside,nei12,nei12,nei12,
12031500800,RA,----DPF-,ταῖς,ταῖς,ταῖς,ὁ,-,<,<,<,
12031500900,N-,----DPF-,καρδίαις,καρδίαις,καρδίαις,καρδία,heart,cuori14,cuori14,cuori14,
12031501000,RP,----GP--,"ὑμῶν,",ὑμῶν,ὑμῶν,σύ,-,vostri13,vostri13,vostri13,
12031501100,P-,--------,εἰς,εἰς,εἰς,εἰς,to,alla1,alla1,alla1,
12031501200,RR,----ASF-,ἣν,ἣν,ἥν,ὅς,-,quale2,quale2,quale2,
12031501300,D-,--------,καὶ,καὶ,καί,καί,and,-,-,-,
12031501400,V-,2API-P--,ἐκλήθητε,ἐκλήθητε,ἐκλήθητε,καλέω,to call,siete3 stati4 chiamati5,siete3 stati4 chiamati5,siete3 stati4 chiamati5,
